".id"	"sector"	"title"	"issue"	"paid"	"date"	"views"	"location"	"report"
"626"	"http://www.ipaidabribe.com/reports/paid?page=630"	"Commercial Tax, Sales Tax, VAT"	"
                      I Paid Rs. 500 to Commercial Tax, Sales Tax, VAT in Bangalore.
                    "	"C Form"	"Paid INR 500
                        "	"October 12, 2015"	"34 views"	"Bangalore
                      , Karnataka"	"78455"
"627"	"http://www.ipaidabribe.com/reports/paid?page=630"	"Police"	"
                      I Paid Rs. 1200 to Police in Bangalore.
                    "	"Traffic Violations"	"Paid INR 1,200
                        "	"October 12, 2015"	"28 views"	"Bangalore
                      , Karnataka"	"78454"
"628"	"http://www.ipaidabribe.com/reports/paid?page=630"	"Stamps and Registration"	"
                      I Paid Rs. 936 to Stamps and Registration in Raurkela.
                    "	"Registration of Property"	"Paid INR 936
                        "	"October 12, 2015"	"44 views"	"Raurkela
                      , Orissa"	"78452"
"629"	"http://www.ipaidabribe.com/reports/paid?page=630"	"Transport"	"
                      I Paid Rs. 20000 to Transport in Bangalore.
                    "	"Registration of Vehicle"	"Paid INR 20,000
                        "	"October 12, 2015"	"35 views"	"Bangalore
                      , Karnataka"	"78453"
"630"	"http://www.ipaidabribe.com/reports/paid?page=630"	"Customs, Excise and Service Tax"	"
                      I Paid Rs. 500 to Customs, Excise and Service Tax in Bangalore.
                    "	"Customs Check and Clearance"	"Paid INR 500
                        "	"October 12, 2015"	"36 views"	"Bangalore
                      , Karnataka"	"78451"
"631"	"http://www.ipaidabribe.com/reports/paid?page=640"	"Commercial Tax, Sales Tax, VAT"	"
                      I Paid Rs. 500 to Commercial Tax, Sales Tax, VAT in Bangalore.
                    "	"C Form"	"Paid INR 500
                        "	"October 12, 2015"	"32 views"	"Bangalore
                      , Karnataka"	"78450"
"632"	"http://www.ipaidabribe.com/reports/paid?page=640"	"Police"	"
                      I Paid Rs. 800 to Police in Bangalore.
                    "	"Filing FIR"	"Paid INR 800
                        "	"October 12, 2015"	"29 views"	"Bangalore
                      , Karnataka"	"78449"
"633"	"http://www.ipaidabribe.com/reports/paid?page=640"	"Transport"	"
                      I Paid Rs. 1500 to Transport in Bangalore.
                    "	"Registration of Vehicle"	"Paid INR 1,500
                        "	"October 12, 2015"	"34 views"	"Bangalore
                      , Karnataka"	"78448"
"634"	"http://www.ipaidabribe.com/reports/paid?page=640"	"Stamps and Registration"	"
                      I Paid Rs. 1400 to Stamps and Registration in Bangalore.
                    "	"Registration of Property"	"Paid INR 1,400
                        "	"October 12, 2015"	"34 views"	"Bangalore
                      , Karnataka"	"78447"
"635"	"http://www.ipaidabribe.com/reports/paid?page=640"	"Customs, Excise and Service Tax"	"
                      I Paid Rs. 500 to Customs, Excise and Service Tax in Bangalore.
                    "	"Customs Check and Clearance"	"Paid INR 500
                        "	"October 12, 2015"	"33 views"	"Bangalore
                      , Karnataka"	"78445"
"636"	"http://www.ipaidabribe.com/reports/paid?page=640"	"Transport"	"
                      I Paid Rs. 800 to Transport in Bangalore.
                    "	"Duplicate Registration Certificate"	"Paid INR 800
                        "	"October 12, 2015"	"28 views"	"Bangalore
                      , Karnataka"	"78446"
"637"	"http://www.ipaidabribe.com/reports/paid?page=640"	"Food, Civil Supplies and Consumer Affairs"	"
                      I Paid Rs. 219 to Food, Civil Supplies and Consumer Affairs in Pithapuram.
                    "	"Issue of Ration Card"	"Paid INR 219
                        "	"October 12, 2015"	"40 views"	"Pithapuram
                      , Andhra Pradesh"	"78444"
"638"	"http://www.ipaidabribe.com/reports/paid?page=640"	"Food, Civil Supplies and Consumer Affairs"	"
                      I Paid Rs. 800 to Food, Civil Supplies and Consumer Affairs in Bangalore.
                    "	"Issue of Ration Card"	"Paid INR 800
                        "	"October 12, 2015"	"23 views"	"Bangalore
                      , Karnataka"	"78443"
"639"	"http://www.ipaidabribe.com/reports/paid?page=640"	"Customs, Excise and Service Tax"	"
                      I Paid Rs. 500 to Customs, Excise and Service Tax in Bangalore.
                    "	"Customs Check and Clearance"	"Paid INR 500
                        "	"October 12, 2015"	"31 views"	"Bangalore
                      , Karnataka"	"78442"
"640"	"http://www.ipaidabribe.com/reports/paid?page=640"	"Police"	"
                      I Paid Rs. 432 to Police in Muzaffarpur.
                    "	"Filing FIR"	"Paid INR 432
                        "	"October 12, 2015"	"36 views"	"Muzaffarpur
                      , Bihar"	"78441"
"641"	"http://www.ipaidabribe.com/reports/paid?page=650"	"Municipal Services"	"
                      I Paid Rs. 500 to Municipal Services in Bangalore.
                    "	"Birth Certificate"	"Paid INR 500
                        "	"October 12, 2015"	"31 views"	"Bangalore
                      , Karnataka"	"78440"
"642"	"http://www.ipaidabribe.com/reports/paid?page=650"	"Passport"	"
                      I Paid Rs. 2000 to Passport in Bangalore.
                    "	"Passport Delivery"	"Paid INR 2,000
                        "	"October 12, 2015"	"37 views"	"Bangalore
                      , Karnataka"	"78439"
"643"	"http://www.ipaidabribe.com/reports/paid?page=650"	"Police"	"
                      I Paid Rs. 800 to Police in Bangalore.
                    "	"Police Harassment"	"Paid INR 800
                        "	"October 12, 2015"	"29 views"	"Bangalore
                      , Karnataka"	"78438"
"644"	"http://www.ipaidabribe.com/reports/paid?page=650"	"Police"	"
                      I Paid Rs. 1500 to Police in Bangalore.
                    "	"Police Harassment"	"Paid INR 1,500
                        "	"October 12, 2015"	"28 views"	"Bangalore
                      , Karnataka"	"78437"
"645"	"http://www.ipaidabribe.com/reports/paid?page=650"	"Commercial Tax, Sales Tax, VAT"	"
                      I Paid Rs. 500 to Commercial Tax, Sales Tax, VAT in Bangalore.
                    "	"C Form"	"Paid INR 500
                        "	"October 12, 2015"	"33 views"	"Bangalore
                      , Karnataka"	"78436"
"646"	"http://www.ipaidabribe.com/reports/paid?page=650"	"Food, Civil Supplies and Consumer Affairs"	"
                      I Paid Rs. 1500 to Food, Civil Supplies and Consumer Affairs in Hyderabad.
                    "	"Issue of Ration Card"	"Paid INR 1,500
                        "	"October 12, 2015"	"65 views"	"Hyderabad
                      , Telangana"	"78435"
"647"	"http://www.ipaidabribe.com/reports/paid?page=650"	"Stamps and Registration"	"
                      I Paid Rs. 800 to Stamps and Registration in Bangalore.
                    "	"Registration of Flat or Apartment"	"Paid INR 800
                        "	"October 12, 2015"	"32 views"	"Bangalore
                      , Karnataka"	"78433"
"648"	"http://www.ipaidabribe.com/reports/paid?page=650"	"Transport"	"
                      I Paid Rs. 15000 to Transport in Bangalore.
                    "	"Registration of Vehicle"	"Paid INR 15,000
                        "	"October 12, 2015"	"34 views"	"Bangalore
                      , Karnataka"	"78432"
"649"	"http://www.ipaidabribe.com/reports/paid?page=650"	"Passport"	"
                      I Paid Rs. 700 to Passport in Bangalore.
                    "	"Police Verification for Passport"	"Paid INR 700
                        "	"October 12, 2015"	"40 views"	"Bangalore
                      , Karnataka"	"78431"
"650"	"http://www.ipaidabribe.com/reports/paid?page=650"	"Police"	"
                      I Paid Rs. 2000 to Police in Bangalore.
                    "	"Police Harassment"	"Paid INR 2,000
                        "	"October 12, 2015"	"30 views"	"Bangalore
                      , Karnataka"	"78429"
"651"	"http://www.ipaidabribe.com/reports/paid?page=660"	"Police"	"
                      I Paid Rs. 900 to Police in Bangalore.
                    "	"Police Harassment"	"Paid INR 900
                        "	"October 12, 2015"	"25 views"	"Bangalore
                      , Karnataka"	"78428"
"652"	"http://www.ipaidabribe.com/reports/paid?page=660"	"Passport"	"
                      I Paid Rs. 1000 to Passport in Bangalore.
                    "	"Passport Delivery"	"Paid INR 1,000
                        "	"October 12, 2015"	"39 views"	"Bangalore
                      , Karnataka"	"78427"
"653"	"http://www.ipaidabribe.com/reports/paid?page=660"	"Passport"	"
                      I Paid Rs. 800 to Passport in Bangalore.
                    "	"Passport Delivery"	"Paid INR 800
                        "	"October 12, 2015"	"32 views"	"Bangalore
                      , Karnataka"	"78426"
"654"	"http://www.ipaidabribe.com/reports/paid?page=660"	"Police"	"
                      I Paid Rs. 1600 to Police in Bangalore.
                    "	"Police Verification for Passport"	"Paid INR 1,600
                        "	"October 12, 2015"	"29 views"	"Bangalore
                      , Karnataka"	"78425"
"655"	"http://www.ipaidabribe.com/reports/paid?page=660"	"Police"	"
                      I Paid Rs. 800 to Police in Bangalore.
                    "	"Police Verification for Passport"	"Paid INR 800
                        "	"October 12, 2015"	"26 views"	"Bangalore
                      , Karnataka"	"78423"
"656"	"http://www.ipaidabribe.com/reports/paid?page=660"	"Police"	"
                      I Paid Rs. 2000 to Police in Bangalore.
                    "	"Traffic Violations"	"Paid INR 2,000
                        "	"October 12, 2015"	"25 views"	"Bangalore
                      , Karnataka"	"78422"
"657"	"http://www.ipaidabribe.com/reports/paid?page=660"	"Stamps and Registration"	"
                      I Paid Rs. 700 to Stamps and Registration in Bangalore.
                    "	"Registration of Flat or Apartment"	"Paid INR 700
                        "	"October 12, 2015"	"32 views"	"Bangalore
                      , Karnataka"	"78420"
"658"	"http://www.ipaidabribe.com/reports/paid?page=660"	"Police"	"
                      I Paid Rs. 3500 to Police in Bangalore.
                    "	"Police Verification for Passport"	"Paid INR 3,500
                        "	"October 12, 2015"	"23 views"	"Bangalore
                      , Karnataka"	"78419"
"659"	"http://www.ipaidabribe.com/reports/paid?page=660"	"Stamps and Registration"	"
                      I Paid Rs. 600 to Stamps and Registration in Bangalore.
                    "	"Registration of Property"	"Paid INR 600
                        "	"October 12, 2015"	"33 views"	"Bangalore
                      , Karnataka"	"78418"
"660"	"http://www.ipaidabribe.com/reports/paid?page=660"	"Stamps and Registration"	"
                      I Paid Rs. 692 to Stamps and Registration in Solapur.
                    "	"Registration of Property"	"Paid INR 692
                        "	"October 12, 2015"	"36 views"	"Solapur
                      , Maharashtra"	"78417"
"661"	"http://www.ipaidabribe.com/reports/paid?page=670"	"Police"	"
                      I Paid Rs. 800 to Police in Bangalore.
                    "	"Police Verification for Passport"	"Paid INR 800
                        "	"October 12, 2015"	"23 views"	"Bangalore
                      , Karnataka"	"78416"
"662"	"http://www.ipaidabribe.com/reports/paid?page=670"	"Railways"	"
                      I Paid Rs. 1500 to Railways in Bangalore.
                    "	"Transport of Goods"	"Paid INR 1,500
                        "	"October 12, 2015"	"203 views"	"Bangalore
                      , Karnataka"	"78415"
"663"	"http://www.ipaidabribe.com/reports/paid?page=670"	"Stamps and Registration"	"
                      I Paid Rs. 862 to Stamps and Registration in Monoharpur.
                    "	"Registration of Property"	"Paid INR 862
                        "	"October 12, 2015"	"35 views"	"Monoharpur
                      , West Bengal"	"78414"
"664"	"http://www.ipaidabribe.com/reports/paid?page=670"	"Police"	"
                      I Paid Rs. 1400 to Police in Bangalore.
                    "	"Traffic Violations"	"Paid INR 1,400
                        "	"October 12, 2015"	"24 views"	"Bangalore
                      , Karnataka"	"78413"
